118,83,98,98,146,139,121,94,145,1
119,83,99,99,146,140,121,93,146,1
119,84,98,98,145,139,120,96,145,1
119,83,99,99,146,140,121,93,146,1
120,83,99,99,146,139,121,93,145,1
119,84,99,99,145,139,121,94,147,1
122,86,98,99,144,138,121,96,146,1
123,85,98,98,144,139,121,96,149,1
123,86,99,99,144,140,121,96,150,1
124,86,99,99,144,140,121,95,150,1
124,86,98,100,144,140,122,96,149,1
124,86,99,99,144,140,121,95,150,1
124,85,98,99,144,140,122,96,149,1
125,86,98,99,144,139,121,95,150,1
126,86,98,99,144,139,122,96,150,1
125,85,98,99,143,140,122,96,150,1
125,86,99,99,144,139,122,96,150,1
125,86,98,99,144,139,122,97,150,1
126,86,98,98,143,140,122,98,151,1
126,86,99,99,144,138,122,96,151,1
127,86,98,99,143,139,122,98,151,1
126,86,98,98,143,139,122,98,151,1
127,86,98,99,143,139,122,98,151,1
127,86,99,99,144,139,122,97,151,1
128,86,98,99,143,139,122,98,151,1
126,86,98,98,142,140,122,99,152,1
127,86,98,98,142,139,121,98,151,1
127,87,98,98,143,138,121,97,151,1
128,87,98,98,142,138,122,100,152,1
128,87,99,98,141,139,121,100,153,1
129,87,98,99,143,138,122,99,152,1
129,86,98,98,141,140,122,101,153,1
129,87,99,99,142,138,122,98,152,1
130,87,98,98,141,139,122,101,153,1
129,87,99,99,143,138,122,99,152,1
129,87,99,98,141,139,122,101,153,1
129,87,99,98,141,139,122,101,153,1
129,87,99,97,141,139,122,101,153,1
130,86,99,99,142,137,122,99,152,1
129,86,99,99,143,137,122,99,152,1
129,87,99,98,141,138,122,100,153,1
129,86,99,99,143,137,122,99,152,1
130,87,99,99,142,138,122,99,152,1
129,87,99,98,141,138,122,100,153,1
128,87,100,98,142,138,122,99,153,1
129,86,99,99,143,137,122,99,152,1
128,86,99,98,142,139,122,98,152,1
128,86,100,99,143,138,122,99,152,1
129,86,99,99,142,138,122,98,152,1
129,86,100,100,143,137,122,97,152,1
129,87,99,100,143,137,122,98,152,1
129,87,98,98,142,137,121,99,152,1
128,86,99,98,143,136,121,98,151,1
129,87,99,99,142,137,122,99,153,1
129,87,99,99,142,137,122,99,153,1
129,87,98,98,142,136,121,98,152,1
128,87,100,98,142,138,121,99,153,1
128,86,100,99,143,137,122,98,152,1
128,87,99,99,141,138,122,100,153,1
130,87,99,99,141,137,122,100,153,1
129,87,99,98,142,137,121,99,153,1
128,86,99,99,142,137,122,99,152,1
129,87,98,98,142,136,121,99,152,1
129,86,99,98,141,138,122,101,153,1
130,87,100,99,142,136,121,98,152,1
129,86,99,98,141,137,122,100,153,1
129,87,100,98,142,136,121,99,152,1
129,87,100,98,141,137,121,100,153,1
130,87,99,98,142,136,121,98,152,1
130,87,99,99,142,136,122,99,152,1
130,88,99,99,142,135,121,99,153,1
130,87,99,98,142,136,121,99,152,1
131,87,99,99,142,135,122,99,152,1
130,87,99,99,142,135,122,100,153,1
131,87,99,99,142,135,122,100,153,1
131,87,99,99,142,134,122,99,152,1
131,87,99,98,142,135,122,100,152,1
131,87,99,97,141,135,121,101,153,1
132,88,99,98,141,135,121,101,154,1
132,87,99,98,141,135,122,101,153,1
133,88,99,98,140,135,122,101,154,1
133,87,99,98,141,134,122,100,153,1
132,88,99,98,140,135,122,101,154,1
134,88,99,98,141,134,122,100,153,1
133,87,100,99,140,136,122,102,155,1
133,87,99,97,140,135,122,101,153,1
133,88,99,97,141,134,122,101,154,1
133,88,100,99,141,136,122,102,154,1
132,87,99,97,140,135,122,101,153,1
133,87,99,98,140,134,122,101,153,1
134,87,99,98,141,134,122,101,153,1
132,88,99,97,140,135,121,102,154,1
133,86,99,99,142,135,122,100,153,1
132,87,100,99,142,134,121,99,153,1
131,87,99,99,142,135,121,100,153,1
130,87,99,98,142,136,121,99,153,1
129,87,100,98,142,136,121,98,153,1
130,87,99,98,141,136,121,100,153,1
129,87,99,98,141,137,121,100,153,1
129,86,100,99,143,136,122,98,152,1
130,86,99,99,143,136,122,99,152,1
129,86,100,99,143,137,121,98,152,1
128,86,98,98,142,137,121,99,151,1
128,85,98,99,143,138,122,98,151,1
127,86,98,98,142,137,121,98,151,1
127,85,98,99,144,137,121,95,150,1
125,85,99,99,144,139,121,96,150,1
124,85,98,98,144,138,121,96,149,1
124,85,98,99,143,138,121,97,149,1
124,85,98,99,145,138,121,94,148,1
122,85,98,99,145,137,121,94,147,1
122,84,98,99,145,139,121,94,147,1
121,84,98,99,146,139,121,93,147,1
120,84,98,99,146,139,120,91,145,1
119,84,97,99,146,139,120,92,143,1
116,82,97,99,147,141,120,89,142,1
115,82,98,99,147,142,120,89,143,1
114,81,97,99,148,141,119,87,140,1
111,80,97,98,148,142,118,87,139,1
110,79,96,98,150,141,117,85,136,1
108,78,95,98,149,142,117,85,135,1
107,79,95,98,149,143,116,85,135,1
106,78,95,98,151,142,113,82,134,1
104,77,93,97,151,142,112,81,132,1
103,76,94,98,152,142,108,79,131,1
100,75,91,97,151,144,108,79,130,1
99,74,91,98,153,144,104,76,129,1
98,74,92,98,153,145,101,74,129,1
95,74,91,98,153,147,100,75,130,1
93,74,92,98,155,147,96,72,129,1
91,71,92,99,156,150,92,69,130,1
89,70,91,98,155,151,89,66,129,1
86,69,94,100,156,153,86,65,131,1
84,68,90,99,157,154,84,63,129,1
82,66,90,99,158,154,80,62,129,1
79,65,90,99,158,156,78,61,130,1
77,65,91,99,157,157,76,60,130,1
76,63,92,100,158,159,74,59,131,1
74,62,88,99,159,159,70,57,130,1
72,60,87,100,160,160,66,54,129,1
70,58,89,101,159,164,63,53,132,1
66,56,91,101,160,165,60,52,133,1
63,55,92,101,160,166,58,52,133,1
62,54,90,101,160,167,56,51,133,1
61,54,93,100,158,169,59,56,136,1
59,53,92,100,159,169,57,54,135,1
59,52,91,100,159,170,57,54,135,1
59,52,92,99,158,171,58,58,137,1
56,50,92,99,157,172,59,60,138,1
57,51,93,100,158,172,57,58,138,1
56,51,93,99,157,172,59,60,138,1
56,50,93,99,157,172,57,59,138,1
58,52,93,99,157,172,59,60,137,1
57,51,94,100,157,172,58,59,138,1
57,51,92,99,157,172,58,60,138,1
56,51,94,99,158,172,58,60,139,1
57,50,95,100,157,172,59,61,139,1
59,52,96,99,156,172,59,63,141,1
61,53,99,100,155,173,62,65,142,1
61,52,99,99,155,172,63,66,142,1
61,52,101,99,154,172,66,68,143,1
62,52,101,99,154,172,69,70,143,1
63,53,103,100,154,172,68,68,143,1
63,52,105,100,153,172,68,70,144,1
64,52,107,102,154,173,72,71,145,1
65,52,108,101,154,172,71,71,146,1
67,54,109,101,152,173,72,72,147,1
68,55,107,101,153,172,75,73,145,1
69,56,110,100,151,172,77,76,148,1
71,57,110,101,152,172,76,75,147,1
72,57,111,102,152,173,77,76,148,1
73,57,112,102,151,172,79,77,148,1
74,58,114,102,150,172,81,79,150,1
75,59,114,102,151,173,81,78,149,1
76,60,114,102,151,173,82,78,149,1
76,59,116,103,151,173,82,78,151,1
77,60,117,104,151,174,82,80,151,1
79,61,116,104,152,173,82,78,150,1
79,61,116,103,150,173,86,82,150,1
79,62,117,103,150,173,86,82,150,1
79,62,117,103,150,173,84,80,150,1
81,62,118,103,150,173,85,80,150,1
81,62,118,104,150,173,85,80,150,1
81,61,121,104,150,173,85,81,151,1
82,62,120,104,150,173,87,81,150,1
83,63,121,104,149,173,89,84,149,1
83,63,121,105,151,173,88,81,150,1
84,64,121,104,149,173,91,84,149,1
84,63,121,104,149,173,90,84,148,1
85,64,123,106,150,174,92,85,149,1
86,64,125,106,150,175,91,85,151,1
86,64,124,106,150,175,92,85,150,1
87,65,123,106,151,174,91,84,149,1
88,65,125,107,151,175,91,85,150,1
88,65,124,107,151,175,92,85,149,1
88,65,124,107,151,174,92,85,149,1
88,65,126,106,148,175,94,88,148,1
89,66,126,107,149,175,95,88,149,1
90,67,126,107,149,175,96,88,148,1
89,66,126,107,149,175,95,88,148,1
90,66,127,107,149,175,96,89,148,1
90,66,127,107,149,175,96,88,148,1
90,66,126,107,149,175,95,88,148,1
91,67,127,107,150,175,96,88,148,1
93,68,128,108,150,176,97,88,148,1
93,67,128,108,150,175,97,88,148,1
93,68,128,108,150,175,96,87,148,1
92,67,129,108,150,176,96,89,148,1
93,68,129,107,148,175,99,91,146,1
93,68,130,107,148,175,98,90,146,1
93,67,128,108,150,175,97,88,147,1
93,68,129,107,148,175,98,90,146,1
94,69,128,107,149,175,98,89,146,1
95,70,129,108,150,176,98,88,147,1
95,69,129,108,149,175,99,91,145,1
95,69,130,108,150,176,97,89,146,1
95,70,130,108,149,176,98,89,146,1
96,70,131,108,150,176,99,91,146,1
95,69,130,108,149,175,99,91,145,1
96,70,130,108,150,176,99,89,146,1
96,70,131,108,150,176,99,90,146,1
96,70,130,108,150,175,100,90,145,1
96,69,130,108,150,175,100,90,145,1
95,69,131,108,149,176,99,90,145,1
96,70,130,108,150,175,100,89,145,1
96,70,130,108,150,175,100,90,145,1
96,69,130,108,149,175,100,90,145,1
95,69,131,108,150,176,99,90,145,1
96,69,130,108,150,175,100,90,145,1
96,70,133,108,147,176,102,93,143,1
96,70,132,108,147,176,103,94,143,1
96,70,131,107,148,175,102,93,142,1
97,71,133,108,148,176,101,91,144,1
97,71,132,108,148,175,102,91,143,1
96,69,133,108,147,175,102,93,143,1
97,71,132,108,148,175,102,91,143,1
97,71,133,108,148,175,101,91,143,1
98,71,133,109,149,176,104,93,143,1
98,72,133,109,149,176,103,92,144,1
98,71,133,109,149,176,103,92,143,1
98,71,134,109,149,176,104,94,143,1
98,71,134,109,149,176,104,93,143,1
98,71,133,109,149,176,103,93,143,1
98,72,133,109,149,176,104,94,142,1
98,72,135,109,149,176,104,93,143,1
99,73,135,109,150,176,104,93,143,1
