87,128,115,70,155,89,86,141,113,1
86,128,113,69,155,88,83,139,110,1
86,128,115,69,156,88,85,140,112,1
85,127,114,70,155,88,81,138,108,1
84,127,115,68,155,89,81,139,108,1
83,127,115,68,155,90,81,139,108,1
81,128,112,68,157,88,81,140,107,1
80,127,111,67,157,87,77,138,101,1
78,127,111,67,156,87,78,139,102,1
76,126,111,66,156,90,74,137,101,1
74,127,108,64,156,85,76,138,100,1
74,127,107,66,156,85,74,137,96,1
74,127,107,65,156,86,72,136,95,1
73,127,106,64,156,85,71,136,93,1
72,127,106,64,156,85,71,136,93,1
70,126,106,64,156,86,69,135,92,1
69,127,103,63,158,84,68,136,89,1
68,126,104,62,157,85,68,136,90,1
68,126,102,61,156,83,64,134,86,1
65,125,101,61,156,83,66,135,87,1
65,126,101,62,157,82,67,135,86,1
64,125,102,61,156,84,62,133,83,1
64,127,100,61,158,82,65,135,84,1
62,126,99,61,158,81,61,133,77,1
63,127,97,62,158,80,63,133,76,1
65,127,98,63,158,81,61,131,70,1
65,128,98,62,158,80,63,132,70,1
67,128,97,65,158,79,61,131,66,1
67,128,95,65,158,78,61,130,65,1
68,129,96,65,158,77,61,130,62,1
70,129,95,67,158,77,62,130,61,1
71,129,96,68,158,77,63,130,62,1
71,130,95,67,158,76,66,132,63,1
72,129,94,68,158,75,64,130,60,1
72,130,94,68,157,75,67,132,63,1
72,130,95,69,158,76,67,132,64,1
72,129,94,68,158,76,64,130,61,1
72,130,94,68,158,75,68,132,64,1
72,130,95,69,158,76,69,132,64,1
73,130,94,70,158,74,68,131,61,1
74,130,95,70,158,74,70,132,62,1
76,131,96,71,158,73,74,133,63,1
78,132,97,72,158,72,73,133,60,1
79,132,97,73,158,73,75,133,62,1
79,132,97,72,157,72,75,133,61,1
79,132,97,72,157,72,77,134,62,1
81,133,98,72,158,72,80,135,64,1
81,133,98,73,158,71,81,135,63,1
84,133,98,75,158,69,83,135,61,1
85,134,99,75,158,69,86,136,65,1
87,134,98,77,158,68,87,137,64,1
88,134,98,77,158,68,87,137,63,1
87,134,99,76,158,69,86,137,64,1
87,134,99,77,158,68,88,137,62,1
88,134,99,77,158,68,88,137,63,1
88,135,101,76,158,69,92,139,66,1
90,135,102,78,158,67,92,138,64,1
91,135,101,78,158,67,93,139,65,1
91,135,101,78,158,67,93,138,64,1
93,135,101,79,158,66,94,138,63,1
94,135,101,79,158,65,98,140,66,1
94,135,103,79,158,66,94,139,64,1
95,135,102,80,158,65,98,140,64,1
94,136,104,79,158,66,97,140,65,1
96,135,103,81,158,64,101,141,65,1
98,135,103,81,158,63,104,142,67,1
97,136,104,80,158,64,103,142,68,1
98,136,105,81,158,64,103,141,67,1
98,136,105,81,158,64,103,141,67,1
99,136,106,81,158,64,103,141,66,1
101,135,106,82,158,62,105,142,65,1
102,136,107,82,158,62,109,143,67,1
102,135,106,82,158,61,109,143,67,1
103,136,107,83,158,61,109,143,66,1
103,135,106,83,158,60,112,143,66,1
106,135,106,84,158,58,115,145,67,1
106,134,106,84,158,59,116,145,68,1
108,134,106,85,159,56,115,146,65,1
109,134,107,85,158,57,116,145,67,1
110,134,106,86,158,57,117,145,65,1
110,135,108,85,158,58,119,146,69,1
111,134,106,86,158,56,120,146,67,1
112,134,107,86,158,56,120,146,67,1
113,134,108,87,159,57,122,147,69,1
114,134,108,87,159,56,123,147,70,1
114,135,109,86,157,60,123,146,74,1
114,134,110,86,157,60,123,147,74,1
117,134,110,88,157,59,124,147,73,1
117,135,110,87,157,59,125,148,74,1
117,135,110,87,157,59,125,148,75,1
119,134,110,88,158,60,126,147,75,1
119,134,110,88,158,60,126,148,76,1
120,134,111,89,156,62,126,147,77,1
121,135,111,89,157,63,126,147,78,1
120,135,111,89,156,63,126,147,78,1
121,135,112,89,156,63,127,147,78,1
120,134,111,89,157,63,128,149,81,1
121,135,111,88,157,63,127,148,80,1
122,134,111,89,156,62,128,148,80,1
123,133,111,90,157,62,128,148,80,1
122,134,111,89,157,62,127,148,80,1
123,134,111,89,157,64,128,148,82,1
123,134,111,89,157,62,128,148,80,1
124,134,111,89,157,63,128,149,83,1
124,134,112,90,156,66,128,147,83,1
125,134,111,90,156,65,129,149,86,1
125,134,111,89,155,66,128,147,84,1
126,134,111,90,155,64,128,148,84,1
125,133,111,90,155,64,129,148,85,1
127,133,111,91,155,64,129,148,83,1
126,133,111,90,155,64,129,148,84,1
126,134,111,90,155,65,128,148,84,1
127,134,110,89,155,64,128,149,86,1
128,133,111,90,156,65,128,149,86,1
128,133,111,90,154,67,128,147,88,1
128,132,110,90,155,65,128,149,86,1
129,132,111,90,154,67,128,148,89,1
130,132,110,90,154,66,128,148,90,1
130,132,110,89,154,67,128,148,90,1
130,132,110,89,154,67,128,148,90,1
132,131,110,91,154,67,128,148,90,1
133,131,110,91,154,67,128,148,91,1
132,131,111,91,152,70,128,147,93,1
133,130,110,91,153,67,128,147,89,1
132,131,110,90,153,67,128,147,90,1
132,131,109,89,153,67,127,148,93,1
133,131,110,91,152,69,128,146,92,1
132,131,110,90,152,69,128,147,95,1
133,131,110,90,152,69,128,147,94,1
133,131,110,90,152,70,128,147,94,1
135,130,110,91,152,69,128,147,93,1
136,129,110,92,152,70,128,147,94,1
136,129,110,91,152,69,128,147,96,1
136,130,109,91,152,70,128,147,96,1
136,129,110,91,152,70,128,147,96,1
136,129,109,91,152,69,128,147,97,1
136,129,109,91,152,69,128,147,96,1
136,129,110,91,152,70,128,146,94,1
137,129,109,91,152,69,128,147,95,1
136,129,109,90,152,69,128,147,96,1
137,129,110,91,151,72,128,146,97,1
137,129,109,91,152,69,128,147,95,1
137,130,110,90,151,72,128,146,100,1
139,129,109,91,151,71,128,146,98,1
138,128,109,91,151,70,128,146,99,1
139,129,109,91,151,71,128,146,99,1
139,129,110,91,151,71,128,145,98,1
139,129,109,91,151,71,128,146,100,1
139,129,109,91,151,70,128,146,99,1
139,129,109,91,151,72,128,146,100,1
139,128,110,91,151,71,128,145,97,1
139,129,109,91,151,71,128,146,99,1
139,129,109,90,151,71,128,146,100,1
139,129,109,91,151,70,128,146,99,1
139,129,109,91,151,70,128,146,99,1
139,129,109,91,151,71,128,146,99,1
139,129,109,91,151,71,128,146,99,1
139,129,109,91,151,70,128,146,99,1
139,129,109,91,151,70,128,146,99,1
139,129,109,91,151,72,128,146,100,1
139,129,109,91,151,70,128,146,99,1
140,129,110,91,151,72,128,146,100,1
140,129,110,92,151,71,128,146,100,1
140,129,109,91,151,70,128,146,98,1
140,129,110,91,151,72,128,145,99,1
140,128,109,91,151,71,128,146,100,1
140,128,109,90,151,71,128,145,108,1
140,129,109,90,152,71,128,145,107,1
139,129,109,89,151,72,128,145,108,1
140,128,109,90,152,71,128,145,107,1
