80,58,90,138,155,126,124,76,58,1
80,59,93,138,154,127,124,75,61,1
80,60,92,137,154,127,122,74,56,1
78,58,91,137,155,126,122,74,57,1
76,57,91,137,154,126,121,74,59,1
77,57,92,137,154,128,120,71,57,1
75,56,92,137,154,128,119,70,58,1
74,57,91,136,154,127,118,70,55,1
73,54,89,136,154,126,118,70,56,1
72,54,90,136,155,126,118,71,57,1
72,55,93,136,154,129,115,66,57,1
69,54,91,135,154,128,114,66,56,1
68,54,95,136,155,130,114,64,59,1
66,53,95,136,155,130,114,66,60,1
68,54,94,136,155,130,113,64,58,1
66,53,92,135,155,128,114,67,57,1
67,53,93,136,155,130,114,66,60,1
65,51,93,136,156,130,112,64,59,1
63,53,95,134,155,131,110,62,59,1
63,52,94,134,155,131,110,62,59,1
62,51,93,135,156,130,110,62,60,1
62,52,94,134,155,130,110,63,61,1
62,51,93,134,155,130,110,63,61,1
60,50,93,134,156,130,109,62,61,1
59,51,94,134,155,130,109,62,63,1
59,51,94,133,155,130,109,63,64,1
56,50,95,134,155,130,110,64,68,1
56,49,94,134,155,129,109,65,67,1
55,51,96,133,154,130,109,64,68,1
53,50,96,134,154,129,109,65,70,1
55,50,95,134,154,128,110,68,72,1
55,49,95,135,153,127,110,70,75,1
52,49,96,134,153,127,110,69,75,1
50,49,97,135,153,126,110,70,78,1
52,50,97,134,153,127,110,70,79,1
52,49,96,133,153,126,110,72,79,1
51,50,98,135,153,127,110,72,80,1
53,50,98,133,154,127,111,73,80,1
51,50,98,135,153,127,111,73,80,1
54,51,98,134,152,126,112,75,82,1
54,51,98,134,152,125,112,75,82,1
55,52,101,134,152,126,113,76,86,1
55,52,101,134,152,127,112,74,84,1
54,52,101,134,152,127,112,75,85,1
54,52,102,134,152,126,112,75,86,1
55,51,101,134,152,126,113,76,85,1
56,52,100,133,152,126,111,76,85,1
57,53,102,134,151,125,114,79,90,1
57,53,101,133,152,126,112,76,88,1
57,53,102,133,151,125,114,80,90,1
57,52,103,132,152,126,113,78,88,1
57,52,102,133,151,124,115,81,90,1
58,53,104,134,151,125,116,81,92,1
59,53,104,134,151,125,116,82,92,1
61,54,105,133,152,125,116,82,92,1
60,54,106,133,151,125,116,83,94,1
61,55,106,132,151,126,115,82,93,1
61,55,105,132,151,125,115,82,93,1
62,55,106,133,150,123,117,86,97,1
62,55,105,133,150,124,117,85,96,1
64,57,108,132,150,125,117,84,98,1
65,57,108,132,150,124,117,85,98,1
67,59,108,132,149,123,119,89,101,1
69,59,111,132,149,124,120,89,103,1
70,59,111,132,149,124,119,89,103,1
70,59,111,131,149,123,120,90,106,1
73,61,111,131,148,122,121,93,107,1
75,62,112,130,148,122,121,92,106,1
73,61,113,130,148,122,121,94,107,1
73,61,112,130,148,122,121,93,107,1
76,63,114,130,148,124,121,93,109,1
73,61,115,131,148,123,121,93,110,1
77,63,114,130,147,121,124,96,110,1
78,63,114,130,147,121,123,97,111,1
78,64,114,129,147,122,122,95,110,1
77,63,115,130,147,121,123,97,111,1
79,63,115,130,147,121,123,97,110,1
80,64,115,129,147,122,123,97,111,1
78,63,115,130,147,121,123,97,111,1
79,64,115,129,147,121,123,98,111,1
80,65,117,130,146,120,126,101,112,1
81,65,117,129,146,121,125,99,112,1
81,65,118,129,146,120,125,99,112,1
81,65,117,130,146,119,125,101,112,1
84,66,119,131,147,121,126,101,114,1
85,67,121,131,148,123,127,102,115,1
86,68,120,130,147,120,128,104,113,1
85,68,122,131,146,121,128,104,115,1
86,68,121,131,146,121,128,103,114,1
86,67,120,130,148,122,127,102,114,1
85,68,121,131,147,121,129,105,114,1
86,67,121,130,148,122,127,102,114,1
86,69,122,130,147,121,128,103,114,1
86,68,121,131,146,120,129,105,114,1
86,68,121,131,147,121,128,104,114,1
88,69,121,130,147,121,129,104,113,1
87,68,121,130,147,121,128,104,114,1
87,69,122,130,146,121,128,104,114,1
87,69,121,129,147,121,128,105,113,1
88,69,122,129,147,120,128,104,113,1
89,70,124,132,147,120,131,108,115,1
88,70,125,131,147,122,130,106,116,1
89,71,125,131,147,122,130,107,115,1
89,71,126,131,146,121,131,108,115,1
90,70,124,131,148,122,130,106,115,1
89,69,124,130,147,122,130,106,115,1
89,70,125,131,146,120,131,108,115,1
89,71,125,131,146,121,130,107,115,1
90,71,124,131,147,120,132,109,115,1
90,71,125,130,147,121,131,107,115,1
89,70,125,131,146,120,131,108,115,1
91,72,125,130,147,121,130,107,115,1
90,71,125,130,146,120,131,108,114,1
91,71,125,130,147,120,131,109,114,1
90,71,126,130,146,120,131,109,115,1
90,71,125,130,146,119,132,110,114,1
92,72,126,131,148,121,132,109,115,1
93,73,127,132,147,120,134,112,115,1
92,72,126,131,148,121,132,110,115,1
93,72,127,131,148,121,132,110,115,1
93,72,129,132,148,122,133,110,116,1
93,73,129,132,147,121,134,111,116,1
93,73,129,132,147,121,135,112,115,1
94,74,129,132,147,121,134,112,116,1
94,73,129,132,147,121,134,112,116,1
